ano,distrito,concelho,energia_ativa_kwh,cpes,kwh_por_cpe,Preco_Final,annual_expenditure,concelho_limpo,income,energy_expenditure_ratio,energy_poverty
2023,Coimbra,Soure,33692102.0,11772,2862.054196398233,0.21831711363050355,624.8354112117325,soure,19520.427046579218,3.2009310540223526,0
2023,Coimbra,Tábua,23770331.0,9354,2541.194248449861,0.21831711363050355,554.7861934960104,tabua,16285.679478006547,3.4065891708432368,0
2023,Coimbra,Vila Nova de Poiares,13934063.0,4969,2804.1986315153954,0.21831711363050355,612.2045512790492,vila nova de poiares,16970.62166624411,3.6074373898557397,0
2023,Faro,Albufeira,253115277.982,53838,4701.424235335637,0.21831711363050355,1026.4013690109734,albufeira,16485.56281391576,6.2260620434782465,1
2023,Faro,Alcoutim,7221989.0,3701,1951.361523912456,0.21831711363050355,426.0156155501882,alcoutim,17287.478108480478,2.4643016921086,0
2023,Faro,Aljezur,22519827.0,6562,3431.8541603169765,0.21831711363050355,749.2324946812377,aljezur,16945.92902443934,4.421312597265679,0
2023,Faro,Castro Marim,27171989.068,9278,2928.647237335633,0.21831711363050355,639.3738116970636,castro marim,17613.7599544731,3.6299677828565593,0
2023,Faro,Faro,190400793.12,45965,4142.299426085065,0.21831711363050355,904.3348544961826,faro,21676.666155013823,4.171927767993093,0
2023,Faro,Lagoa,110787331.658,24252,4568.17300255649,0.21831711363050355,997.3103444829238,lagoa,18277.351851912284,5.456536332852723,1
2023,Faro,Lagoa,110787331.658,24252,4568.17300255649,0.21831711363050355,997.3103444829238,lagoa,19258.302384517923,5.17859946619531,1
2023,Faro,Lagos,134839887.808,34545,3903.311269590389,0.21831711363050355,852.15964997839,lagos,18298.06341573024,4.657102943723632,0
2023,Faro,Loulé,385948094.09,77385,4987.376030109194,0.21831711363050355,1088.8295394833985,loule,19132.721520793864,5.690928696683504,1
2023,Faro,Monchique,13910242.0,4567,3045.8160718195754,0.21831711363050355,664.9537734490482,monchique,16049.668613126838,4.143099708022571,0
2023,Faro,Olhão,99777970.266,30422,3279.7965375714944,0.21831711363050355,716.035713377928,olhao,18265.024422496812,3.92025598660572,0
2023,Faro,Portimão,190476655.914,56830,3351.6919921520325,0.21831711363050355,731.7317215051041,portimao,18501.094495890724,3.955072612961514,0
2023,Faro,Silves,135394243.9,36658,3693.443283867096,0.21831711363050355,806.341877091833,silves,17302.679364058906,4.660213947943605,0
2023,Faro,São Brás de Alportel,29459463.65,7856,3749.931727342159,0.21831711363050355,818.6742710247885,sao bras de alportel,19985.834801303878,4.096272580875021,0
2023,Faro,Tavira,96410635.172,29633,3253.4888526980058,0.21831711363050355,710.2922955500471,tavira,18474.268957007058,3.844765371788323,0
2023,Faro,Vila Real de Santo António,62707013.892000005,24038,2608.6618642149933,0.21831711363050355,569.5155286333859,vila real de santo antonio,17439.925989968986,3.2655845498481884,0
2023,Faro,Vila do Bispo,29110272.0,6824,4265.866354044549,0.21831711363050355,931.3116295484856,vila do bispo,16845.402141756025,5.528580568818658,1
2023,Guarda,Aguiar da Beira,13065928.0,4915,2658.378026449644,0.21831711363050355,580.3694176732407,aguiar da beira,16875.48732151627,3.439126862625584,0
2023,Guarda,Almeida,15673355.0,6991,2241.9331998283506,0.21831711363050355,489.4523851389244,almeida,17837.537001369885,2.743946011724239,0
2023,Guarda,Celorico da Beira,14158836.0,6263,2260.711480121347,0.21831711363050355,493.55200509143594,celorico da beira,17462.181170024654,2.826405248495879,0
2023,Guarda,Figueira de Castelo Rodrigo,13169652.0,5325,2473.174084507042,0.21831711363050355,539.9362276353405,figueira de castelo rodrigo,16361.593111066948,3.300022338717913,0
2023,Guarda,Fornos de Algodres,9744788.0,4098,2377.937530502684,0.21831711363050355,519.1444580529934,fornos de algodres,16293.590267992833,3.186188246508211,0
2023,Guarda,Gouveia,24664595.0,10848,2273.653668879056,0.21831711363050355,496.37750638508015,gouveia,17154.083028519843,2.8936405726835903,0
2023,Guarda,Guarda,84860078.0,30671,2766.7854977014117,0.21831711363050355,604.0366238929084,guarda,22544.313566149624,2.6793302981727147,0
2023,Guarda,Manteigas,8562769.0,2749,3114.8668606766096,0.21831711363050355,680.0287423662252,manteigas,16250.502193719747,4.184662936933928,0
2023,Guarda,Mêda,10353772.0,5042,2053.504958349861,0.21831711363050355,448.3152753328691,meda,16406.8769305444,2.7324839287253275,0
2023,Guarda,Pinhel,17903304.0,8323,2151.0637991108974,0.21831711363050355,469.6140398569564,pinhel,16509.972140429905,2.8444266038884307,0
2023,Guarda,Sabugal,25886922.0,14811,1747.8172979542232,0.21831711363050355,381.57842764283185,sabugal,16633.73767940327,2.294002917428002,0
2023,Guarda,Seia,42995433.0,18173,2365.896274693226,0.21831711363050355,516.515645840186,seia,17635.982369559122,2.9287602755360336,0
2023,Guarda,Trancoso,19813324.0,8122,2439.4636788968232,0.21831711363050355,532.576669183204,trancoso,17252.543595473206,3.0869457957662756,0
2023,Guarda,Vila Nova de Foz Côa,15232394.14,6712,2269.427017282479,0.21831711363050355,495.4547560081937,vila nova de foz coa,16344.081819882585,3.031401589078395,0
2023,Leiria,Alcobaça,138470722.148,39127,3539.006878830475,0.21831711363050355,772.6257669047666,alcobaca,18649.15402963463,4.14295343197347,0
2023,Leiria,Alvaiázere,14782506.0,5891,2509.337294177559,0.21831711363050355,547.8312751902225,alvaiazere,16362.146979690584,3.348162535578093,0
2023,Leiria,Ansião,22694380.0,8998,2522.158257390531,0.21831711363050355,550.6303108728414,ansiao,17420.578119226484,3.1608038901138986,0
2023,Leiria,Batalha,35695802.0,9789,3646.521810195117,0.21831711363050355,796.0981163924768,batalha,20323.213980597866,3.917186116096078,0
2023,Leiria,Bombarral,29576812.0,8891,3326.6012821954787,0.21831711363050355,726.2539901284491,bombarral,18273.65101656453,3.974323409537159,0
2023,Leiria,Caldas da Rainha,123830157.928,37139,3334.2351147849968,0.21831711363050355,727.9205864253312,caldas da rainha,19663.270591237022,3.7019303734228757,0
2023,Leiria,Castanheira de Pêra,6196694.0,2637,2349.902919984831,0.21831711363050355,513.0240228029804,castanheira de pera,15885.034542495554,3.2296059629618146,0
2023,Leiria,Figueiró dos Vinhos,12212309.0,5244,2328.8155987795576,0.21831711363050355,508.4202997032458,figueiro dos vinhos,16593.127734610724,3.0640413780625515,0
2023,Leiria,Leiria,307046010.35,82873,3705.0186472071728,0.21831711363050355,808.8689770054629,leiria,22281.531121646363,3.630221696118773,0
2023,Leiria,Marinha Grande,83843994.278,24905,3366.5526712708293,0.21831711363050355,734.9760620769089,marinha grande,20598.712138769682,3.5680680283578514,0
2023,Leiria,Nazaré,42071114.0,15321,2745.977024998368,0.21831711363050355,599.4937781933207,nazare,17890.16519464353,3.3509683765961777,0
2023,Leiria,Pedrógão Grande,8116987.0,3820,2124.8657068062826,0.21831711363050355,463.89454796238743,pedrogao grande,15929.6138939001,2.9121518641454696,0
2023,Leiria,Peniche,66994942.0,23582,2840.935544059028,0.21831711363050355,620.2248479892712,peniche,18877.693760000053,3.2854905682571554,0
2023,Leiria,Pombal,113197992.0,37272,3037.078557630393,0.21831711363050355,663.0462245709602,pombal,18778.543711091286,3.530871375181991,0
2023,Leiria,Porto de Mós,49540738.0,14424,3434.6046866333886,0.21831711363050355,749.8329816476015,porto de mos,19117.118208469794,3.9223117913001646,0
2023,Leiria,Óbidos,43356327.0,10500,4129.174,0.21831711363050355,901.4693493581209,obidos,19577.276267005556,4.604671952642395,0
2023,Lisboa,Alenquer,81535357.0,24844,3281.8932941555304,0.21831711363050355,716.4934712233405,alenquer,20267.679719952164,3.535152918950071,0
2023,Lisboa,Amadora,265416087.208,98889,2683.9798886428216,0.21831711363050355,585.9587423308211,amadora,20449.616691392814,2.8653776311487027,0
2023,Lisboa,Arruda dos Vinhos,29992573.0,7708,3891.0966528282306,0.21831711363050355,849.4929901027729,arruda dos vinhos,24756.376749964547,3.431410818644895,0
2023,Lisboa,Azambuja,43692394.928,12331,3543.2969692644556,0.21831711363050355,773.5623670655269,azambuja,19422.014059730205,3.982915287191758,0
2023,Lisboa,Cadaval,31848261.0,9697,3284.3416520573373,0.21831711363050355,717.0279896535975,cadaval,18512.038499453756,3.873306495525899,0
2023,Lisboa,Cascais,517328258.16,128101,4038.440434969282,0.21831711363050355,881.6606593312089,cascais,28637.477440178944,3.0786952557986886,0
2023,Lisboa,Lisboa,1649134119.072,395131,4173.638917402077,0.21831711363050355,911.1768017831611,lisboa,31602.15772424058,2.883274014812725,0
2023,Lisboa,Loures,367438498.0,110688,3319.58747108991,0.21831711363050355,724.7227551323318,loures,22659.348834479333,3.1983388420657786,0
2023,Lisboa,Lourinhã,65185020.49,19084,3415.689608572626,0.21831711363050355,745.7034964012802,lourinha,19027.43043057241,3.919097216632666,0
2023,Lisboa,Mafra,191023927.294,50424,3788.353309812788,0.21831711363050355,827.0623600108927,mafra,24980.005883881735,3.310897378709394,0
2023,Lisboa,Odivelas,239316866.374,82206,2911.184905894947,0.21831711363050355,635.5614858996739,odivelas,21848.19844666901,2.9089880680600104,0
2023,Lisboa,Oeiras,366633525.124,103089,3556.4757163615905,0.21831711363050355,776.4395130930399,oeiras,31851.682827715886,2.4376718721354886,0
2023,Lisboa,Sintra,669137601.626,215689,3102.3260417823813,0.21831711363050355,677.2908669826744,sintra,20980.013226041912,3.2282671115858586,0
2023,Lisboa,Sobral de Monte Agraço,21476821.0,5944,3613.1933041722746,0.21831711363050355,788.821933155953,sobral de monte agraco,20836.636202055008,3.785745095833442,0
2023,Lisboa,Torres Vedras,178299410.866,51886,3436.368401225764,0.21831711363050355,750.218030726677,torres vedras,20407.967287952535,3.6761036517809114,0
2023,Lisboa,Vila Franca de Xira,227106716.932,78246,2902.470630217519,0.21831711363050355,633.6590103863973,vila franca de xira,22293.22282309815,2.8423840528335775,0
2023,Portalegre,Alter do Chão,8047563.0,2879,2795.263285863147,0.21831711363050355,610.2538124069594,alter do chao,17847.691425367804,3.419231080718795,0
2023,Portalegre,Arronches,9798485.0,2311,4239.932929467763,0.21831711363050355,925.6499191483273,arronches,17316.823344853354,5.345379465474741,1
2023,Portalegre,Avis,12466796.0,3109,4009.905435831457,0.21831711363050355,875.43098068199,avis,16930.71455306653,5.170667652201543,1
2023,Portalegre,Campo Maior,22661503.0,5328,4253.285097597598,0.21831711363050355,928.5649259551421,campo maior,21749.39708753969,4.269382375142345,0
2023,Portalegre,Castelo de Vide,8794752.0,2943,2988.362895005097,0.21831711363050355,652.4107617180083,castelo de vide,19129.30394358794,3.4105305851271894,0
2023,Portalegre,Crato,9208828.0,3153,2920.6558832857595,0.21831711363050355,637.6291623468959,crato,17378.237396572396,3.669124479060569,0
2023,Portalegre,Elvas,52772664.0,13326,3960.1278703286807,0.21831711363050355,864.5636862578706,elvas,19061.820604702174,4.535577708902578,0
2023,Portalegre,Fronteira,9008969.0,2542,3544.047600314713,0.21831711363050355,773.7262426698205,fronteira,18375.683013625367,4.210598550791887,0
2023,Portalegre,Gavião,8595357.0,3521,2441.1692700937233,0.21831711363050355,532.9490289303448,gaviao,17090.639187545752,3.1183680322425507,0
2023,Portalegre,Marvão,8603851.095999999,2815,3056.430229484902,0.21831711363050355,667.2710257141614,marvao,16171.95940720643,4.1260988165529096,0
2023,Portalegre,Monforte,8262678.0,2218,3725.283137962128,0.21831711363050355,813.2930621362767,monforte,16664.41641543602,4.880417302720152,0
2023,Portalegre,Nisa,14972350.0,6854,2184.4689232564924,0.21831711363050355,476.9069501408914,nisa,17855.778590424634,2.6708829734069295,0
2023,Portalegre,Ponte de Sor,36011015.0,10894,3305.5824306957957,0.21831711363050355,721.6652151372101,ponte de sor,16771.578738555218,4.302905685785056,0
2023,Portalegre,Portalegre,49959082.294,15629,3196.5629467016443,0.21831711363050355,697.8643960621201,portalegre,21499.13158209393,3.2460120233105285,0
2023,Portalegre,Sousel,14285572.0,3540,4035.472316384181,0.21831711363050355,881.0126682487966,sousel,16344.88857520036,5.3901417816058546,1
2023,Porto,Amarante,97568244.0,31822,3066.0625982025012,0.21831711363050355,669.3739366500124,amarante,16339.21329598912,4.0967329609090015,0
2023,Porto,Baião,31007603.0,11940,2596.951675041876,0.21831711363050355,566.9589939330438,baiao,15145.299231196615,3.7434651192972757,0
2023,Porto,Felgueiras,109561427.548,27968,3917.385138300915,0.21831711363050355,855.2322163728867,felgueiras,16058.520560221143,5.325722336411227,1
2023,Porto,Gondomar,288136493.764,83359,3456.573300591418,0.21831711363050355,754.6291060373813,gondomar,19537.920657316765,3.8623818740648836,0
2023,Porto,Lousada,90438667.0,22649,3993.0534239922295,0.21831711363050355,871.7518980983828,lousada,15779.141783189987,5.524710469533186,1
2023,Porto,Maia,296758189.316,70965,4181.754235411822,0.21831711363050355,912.9485145872422,maia,24399.35783550972,3.741690747526881,0
2023,Porto,Marco de Canaveses,103903531.0,26994,3849.134289101282,0.21831711363050355,840.3318879727921,marco de canaveses,15372.977453533893,5.466292333497303,1
2023,Porto,Matosinhos,385599282.766,97594,3951.05521616083,0.21831711363050355,862.5829705869776,matosinhos,24104.868045618434,3.5784596246473543,0
2023,Porto,Paredes,134385468.334,32931,4080.8195418906193,0.21831711363050355,890.9127436325138,paredes,16223.574899547819,5.491469969774326,1
2023,Porto,Paços de Ferreira,117194975.636,26126,4485.760378014238,0.21831711363050355,979.3182581661449,pacos de ferreira,15956.71884448383,6.137341064354787,1
2023,Porto,Penafiel,140057023.864,35570,3937.504185099803,0.21831711363050355,859.624548599017,penafiel,16934.065300890197,5.076303494317031,1
2023,Porto,Porto,787053792.49,175995,4472.023594363476,0.21831711363050355,976.319283208944,porto,27883.94121135344,3.501367600113209,0
2023,Porto,Póvoa de Varzim,145301477.0,44996,3229.2087518890567,0.21831711363050355,704.9915340227797,povoa de varzim,19501.404086116145,3.6150808983271734,0
2023,Porto,Santo Tirso,114967989.774,30265,3798.711044903354,0.21831711363050355,829.3236308396143,santo tirso,18785.83984322631,4.414621000501328,0
2023,Porto,Trofa,80064490.334,19028,4207.719693819635,0.21831711363050355,918.6172185209288,trofa,19102.52723880694,4.808877940792831,0
2023,Porto,Valongo,171503215.412,48228,3556.09221638882,0.21831711363050355,776.3557884859072,valongo,19921.37370500421,3.897099667835095,0
2023,Porto,Vila Nova de Gaia,617268872.73,163322,3779.459428184813,0.21831711363050355,825.1206734449017,vila nova de gaia,21789.739174630504,3.786739560451364,0
2023,Porto,Vila do Conde,182051982.932,47195,3857.442164042802,0.21831711363050355,842.1456392504278,vila do conde,20911.307492114684,4.027226129059541,0
2023,Santarém,Abrantes,72511643.806,25097,2889.255441128422,0.21831711363050355,630.7739084483843,abrantes,19426.19679489543,3.24702727511816,0
2023,Santarém,Alcanena,28272338.0,8195,3449.9497254423427,0.21831711363050355,753.1830662289204,alcanena,17247.36326508374,4.366946150857127,0
2023,Santarém,Almeirim,53325888.542,14021,3803.287108052208,0.21831711363050355,830.3226637380632,almeirim,18011.38826148873,4.609987035332683,0
2023,Santarém,Alpiarça,18479978.742,4532,4077.665212268314,0.21831711363050355,890.2240994939328,alpiarca,18301.825940156104,4.864127231921099,0
2023,Santarém,Benavente,69159092.2,17558,3938.89350723317,0.21831711363050355,859.9278613970766,benavente,20864.973008215333,4.121394554684976,0
2023,Santarém,Cartaxo,51455936.0,14684,3504.2179242713155,0.21831711363050355,765.030742759188,cartaxo,20001.70768791868,3.8248271332416164,0
2023,Santarém,Chamusca,23840403.322,6178,3858.919281644545,0.21831711363050355,842.4681193017333,chamusca,16651.23173958425,5.059494291338042,1
2023,Santarém,Constância,8702064.0,2424,3589.960396039604,0.21831711363050355,783.7497917111857,constancia,20395.59248925263,3.842740984966136,0
2023,Santarém,Coruche,40620524.0,11516,3527.311913858978,0.21831711363050355,770.0725559081794,coruche,18459.74886523753,4.171630727644087,0
2023,Santarém,Entroncamento,36621775.672,12590,2908.7987030976965,0.21831711363050355,635.0405369924412,entroncamento,23324.083049102996,2.722681683372173,0
2023,Santarém,Ferreira do Zêzere,20640256.8,7903,2611.698949765912,0.21831711363050355,570.1785763847114,ferreira do zezere,16580.26908245435,3.4388982081604964,0
2023,Santarém,Golegã,19723601.0,4214,4680.493830090176,0.21831711363050355,1021.8319033506676,golega,19243.213521137146,5.310089721907758,1
2023,Santarém,Mação,16091858.644,6825,2357.7814863003664,0.21831711363050355,514.7440486605346,macao,17410.953969394708,2.956437938813468,0
2023,Santarém,Ourém,105083815.0,32175,3266.008236208236,0.21831711363050355,713.025491222434,ourem,18315.111070756193,3.8930994656151685,0
2023,Santarém,Rio Maior,46923348.806,13274,3534.981829591683,0.21831711363050355,771.7470297727327,rio maior,18220.877188242426,4.235509749611429,0
2023,Santarém,Salvaterra de Magos,51979327.0,12867,4039.7394108960902,0.21831711363050355,881.9442480062252,salvaterra de magos,18941.588429115232,4.6561261285277595,0
2023,Santarém,Santarém,142577523.0,37997,3752.336316024949,0.21831711363050355,819.1992338854839,santarem,21399.462611916355,3.828129933642868,0
2023,Santarém,Sardoal,8290157.0,3024,2741.4540343915346,0.21831711363050355,598.506331939059,sardoal,17503.814665564983,3.41929084244986,0
2023,Santarém,Tomar,80380654.9,27398,2933.814690853347,0.21831711363050355,640.5019552338708,tomar,19497.246014467826,3.28508936471638,0
2023,Santarém,Torres Novas,75956109.0,22132,3431.958657148021,0.21831711363050355,749.2553081277748,torres novas,20608.78502067789,3.6356112569276027,0
2023,Santarém,Vila Nova da Barquinha,13619959.0,4363,3121.6958514783405,0.21831711363050355,681.5196279270684,vila nova da barquinha,21698.636166908535,3.140840846792107,0
2023,Setúbal,Alcochete,48113887.032,11786,4082.291450195147,0.21831711363050355,891.2340864050869,alcochete,28523.39371849753,3.1245723955600635,0
2023,Setúbal,Alcácer do Sal,35966060.0,8363,4300.617003467655,0.21831711363050355,938.8982910273237,alcacer do sal,18500.127618462495,5.075090887969526,1
2023,Setúbal,Almada,342868443.636,116501,2943.0515071630284,0.21831711363050355,642.5185103097356,almada,23442.376388641664,2.740842053116465,0
2023,Setúbal,Barreiro,126608579.118,49461,2559.76585831261,0.21831711363050355,558.8406937567175,barreiro,21139.42047494027,2.643595146892486,0
2023,Setúbal,Grândola,56383674.494,12714,4434.770685386188,0.21831711363050355,968.1863356466826,grandola,21159.960234989292,4.575558389026304,0
2023,Setúbal,Moita,99916387.0,39463,2531.900438385323,0.21831711363050355,552.7571957080903,moita,18693.06887882248,2.957016845609086,0
2023,Setúbal,Montijo,123614494.638,32795,3769.309182436347,0.21831711363050355,822.9047010904563,montijo,22308.199663203573,3.6887992465290806,0
2023,Setúbal,Palmela,150459864.264,39169,3841.299605912839,0.21831711363050355,838.6214425528818,palmela,23137.774067289884,3.6244689749064927,0
2023,Setúbal,Santiago do Cacém,67212793.0,20572,3267.197793116858,0.21831711363050355,713.2851918532235,santiago do cacem,23612.285607380265,3.020822311374545,0
2023,Setúbal,Seixal,279967279.0,93385,2997.9898163516623,0.21831711363050355,654.5124833995383,seixal,22680.35815374795,2.8858119389590833,0
2023,Setúbal,Sesimbra,112240693.0,36803,3049.7702089503573,0.21831711363050355,665.8170292543397,sesimbra,22502.362137176067,2.9588761624022837,0
2023,Setúbal,Setúbal,240292969.3,75735,3172.812692942497,0.21831711363050355,692.6793092134311,setubal,23239.536954459167,2.980607189251767,0
2023,Setúbal,Sines,32846862.0,9923,3310.174543988713,0.21831711363050355,722.6677520567841,sines,23456.663088715213,3.0808634174587817,0
2023,Viana do Castelo,Arcos de Valdevez,46015187.0,19142,2403.8860620624805,0.21831711363050355,524.8094665660783,arcos de valdevez,15482.193693701593,3.389761663940294,0
2023,Viana do Castelo,Caminha,44854703.0,16263,2758.082949025395,0.21831711363050355,602.1367085847315,caminha,19141.008866036034,3.145794000718363,0
2023,Viana do Castelo,Melgaço,19007789.0,8055,2359.750341402855,0.21831711363050355,515.1738834236667,melgaco,15793.241702333928,3.2619894834354,0
2023,Viana do Castelo,Monção,42498469.0,15025,2828.517071547421,0.21831711363050355,617.5136829148374,moncao,16875.259239832547,3.659284127957284,0
2023,Viana do Castelo,Paredes de Coura,17180471.0,6575,2612.999391634981,0.21831711363050355,570.4624851000108,paredes de coura,16011.874466360827,3.562746424839198,0
2023,Viana do Castelo,Ponte da Barca,23271214.588,9314,2498.5199257032423,0.21831711363050355,545.469658527832,ponte da barca,15080.716659002486,3.6170009082573147,0
2023,Viana do Castelo,Ponte de Lima,86435110.6,26154,3304.852435573908,0.21831711363050355,721.5058447092354,ponte de lima,17083.196490202143,4.223482678566896,0
2023,Viana do Castelo,Valença,33844735.0,10134,3339.7212354450367,0.21831711363050355,729.1183004528598,valenca,16247.954399616143,4.487446742650171,0
2023,Viana do Castelo,Viana do Castelo,188194458.152,57025,3300.209700166594,0.21831711363050355,720.4922561157603,viana do castelo,20548.83049299276,3.5062445834153486,0
2023,Viana do Castelo,Vila Nova de Cerveira,23883572.0,6788,3518.4991160872128,0.21831711363050355,768.1485713356383,vila nova de cerveira,17748.08970641416,4.32806338057909,0
2023,Vila Real,Alijó,21468271.0,9099,2359.4099351577097,0.21831711363050355,515.0995669147648,alijo,15025.565168108824,3.428154356603128,0
2023,Vila Real,Boticas,10676544.372,4826,2212.296803149606,0.21831711363050355,482.9822525576123,boticas,14810.566081987143,3.2610654439807223,0
2023,Vila Real,Chaves,81988682.734,30775,2664.1326639805034,0.21831711363050355,581.6257535289677,chaves,18394.15361742103,3.1620142227045025,0
2023,Vila Real,Mesão Frio,7058045.0,2411,2927.434674408959,0.21831711363050355,639.1090884588168,mesao frio,15007.310548674901,4.258651717680675,0
2023,Vila Real,Mondim de Basto,11800864.0,5256,2245.2176560121766,0.21831711363050355,490.1694381328232,mondim de basto,14679.006956792708,3.3392547573253744,0
2023,Vila Real,Montalegre,18627850.0,10441,1784.105928550905,0.21831711363050355,389.50085673230296,montalegre,14708.99688086903,2.648045001892003,0
2023,Vila Real,Murça,11304847.0,4464,2532.447804659498,0.21831711363050355,552.8766951331669,murca,15516.969105120561,3.563045665604367,0
2023,Vila Real,Peso da Régua,29145175.75,10290,2832.378595724004,0.21831711363050355,618.3567197272835,peso da regua,17535.808454923612,3.5262515630048665,0
2023,Vila Real,Ribeira de Pena,12686331.0,5038,2518.1284239777688,0.21831711363050355,549.7505292737553,ribeira de pena,15142.551970756382,3.6305011885410416,0
2023,Vila Real,Sabrosa,11713005.0,4928,2376.827313311688,0.21831711363050355,518.9020786403523,sabrosa,15887.101841402471,3.266184630906508,0
2023,Vila Real,Santa Marta de Penaguião,10222115.0,4568,2237.7659807355517,0.21831711363050355,488.5426098947186,santa marta de penaguiao,14329.322780684677,3.409390781211611,0
2023,Vila Real,Valpaços,31237976.0,13795,2264.4418992388546,0.21831711363050355,494.3664194258023,valpacos,14087.157032351859,3.5093412978251406,0
2023,Vila Real,Vila Pouca de Aguiar,25821288.0,10565,2444.040511121628,0.21831711363050355,533.5758699840944,vila pouca de aguiar,15859.657651415708,3.3643593179104023,0
2023,Vila Real,Vila Real,111460541.612,34718,3210.453989630739,0.21831711363050355,700.8970484597176,vila real,22246.243694361026,3.1506309923116627,0
2023,Viseu,Armamar,14792658.0,5097,2902.228369629194,0.21831711363050355,633.6061207540077,armamar,15715.185930838239,4.03180798205301,0
2023,Viseu,Carregal do Sal,17640965.408,7321,2409.6387662887582,0.21831711363050355,526.0653803483292,carregal do sal,17896.090227647568,2.939554805862645,0
2023,Viseu,Castro daire,28569809.656,12592,2268.8857731893263,0.21831711363050355,495.33659316000706,castro daire,15498.399479106954,3.196049978113929,0
2023,Viseu,Cinfães,30365631.0,12279,2472.97263620816,0.21831711363050355,539.8922480241828,cinfaes,14013.114289400195,3.8527641812824456,0
2023,Viseu,Lamego,46621487.0,18006,2589.2195379318005,0.21831711363050355,565.2709360769768,lamego,18865.61591948543,2.996302577606991,0
2023,Viseu,Mangualde,37848149.0,13350,2835.06734082397,0.21831711363050355,618.9437187967961,mangualde,19471.70544461049,3.1786826303297,0
2023,Viseu,Moimenta da Beira,22281562.0,8512,2617.6647086466164,0.21831711363050355,571.4810036441623,moimenta da beira,17081.415696033124,3.345630208957911,0
2023,Viseu,Mortágua,17323786.89,6695,2587.570857356236,0.21831711363050355,564.9110008924208,mortagua,17774.627861219924,3.1781875002003526,0
2023,Viseu,Nelas,24775248.0,9494,2609.5689909416474,0.21831711363050355,569.7135699220461,nelas,19169.345813234493,2.9720031944372174,0
2023,Viseu,Oliveira de Frades,19338537.0,6730,2873.482466567608,0.21831711363050355,627.3303981689,oliveira de frades,17536.74476824408,3.577234010412717,0
2023,Viseu,Penalva do Castelo,13433987.0,5949,2258.192469322575,0.21831711363050355,493.002061924644,penalva do castelo,16890.208776994255,2.918863043280733,0
2023,Viseu,Penedono,6095678.0,2802,2175.473947180585,0.21831711363050355,474.9431929268239,penedono,14955.062808880532,3.175802061124048,0
2023,Viseu,Resende,17004664.0,7741,2196.7012013951685,0.21831711363050355,479.57746579725267,resende,14537.905704769724,3.298807101492677,0
2023,Viseu,Santa Comba Dão,19792667.734,7867,2515.910478454303,0.21831711363050355,549.2663138088826,santa comba dao,18114.530302661926,3.032186342298746,0
2023,Viseu,Sernancelhe,11712637.0,4736,2473.107474662162,0.21831711363050355,539.9216855662669,sernancelhe,15494.440099970003,3.4846156562140775,0
2023,Viseu,Sátão,21220019.0,9456,2244.0798434856174,0.21831711363050355,489.92103418617216,satao,17471.685142593222,2.804085754680994,0
2023,Viseu,São João da Pesqueira,14536868.0,5787,2511.9868671159497,0.21831711363050355,548.4097223064854,sao joao da pesqueira,15449.046073551988,3.549796665085594,0
2023,Viseu,São Pedro do Sul,29087126.0,12262,2372.1355406948296,0.21831711363050355,517.877784384829,sao pedro do sul,17161.513585236138,3.0176696350976506,0
2023,Viseu,Tabuaço,9724730.0,4388,2216.2101185050137,0.21831711363050355,483.8365962707308,tabuaco,15550.822926447205,3.111324709690266,0
2023,Viseu,Tarouca,14612424.0,6576,2222.0839416058393,0.21831711363050355,485.1189523760792,tarouca,16020.538532760684,3.0281063984462873,0
2023,Viseu,Tondela,49590358.0,19235,2578.131427086041,0.21831711363050355,562.8502117215155,tondela,18835.98376213888,2.9881646683772796,0
2023,Viseu,Vila Nova de Paiva,10595162.742,4683,2262.4733593850096,0.21831711363050355,493.93665348684425,vila nova de paiva,17098.394054235385,2.8887897420079223,0
2023,Viseu,Viseu,222245681.53,66225,3355.918180898452,0.21831711363050355,732.6543708338802,viseu,22844.15482034189,3.207185280417895,0
2023,Viseu,Vouzela,19524518.0,7283,2680.8345462034877,0.21831711363050355,585.2720602480862,vouzela,18006.930266355383,3.2502600476085797,0
2023,Évora,Alandroal,15104322.0,4103,3681.287350718986,0.21831711363050355,803.6880288534522,alandroal,16277.854562854036,4.937309310328054,0
2023,Évora,Arraiolos,18777969.0,4821,3895.036092097075,0.21831711363050355,850.3530371132697,arraiolos,19007.56155573919,4.473761847986819,0
2023,Évora,Borba,15252244.0,4253,3586.231836350811,0.21831711363050355,782.9357833219294,borba,17999.311589939047,4.349809599160235,0
2023,Évora,Estremoz,34183117.5,9379,3644.6441518285537,0.21831711363050355,795.6881914375045,estremoz,19509.536556482533,4.078457677012922,0
2023,Évora,Montemor-o-Novo,45813176.0,10779,4250.225067260414,0.21831711363050355,927.8968689643063,montemor o novo,19438.20686856758,4.773572352832378,0
2023,Évora,Mora,11760154.0,3610,3257.6603878116343,0.21831711363050355,711.2030130554629,mora,18092.05047215086,3.931024922521743,0
2023,Évora,Mourão,6813180.856,1959,3477.8871138335885,0.21831711363050355,759.2822762248716,mourao,17558.612264731917,4.324272697506737,0
2023,Évora,Portel,14323369.0,4160,3443.117548076923,0.21831711363050355,751.6914849866904,portel,16429.55845600775,4.575238506862133,0
